0,008421117577413975
-0,0470003136481769
0,07970933988665728
-0,024167404038537964
-0,008978181583052885
0,06537597094425958
0,0016161554664731442
0,11261006217152235
0,016385170582263832
-0,05091286742561983
-0,039093751801937957
0,02463997869334572
0,03298535532532163
0,010767491738232281
-0,009793849132626709
0,10851476760401921
0,06045496717279705
0,036708077616999714
0,012574856450313483
0,027390441744391966
0,022165715107730636
-0,02608957483246746
0,043813081323435886
-0,01896424858189446
0,06361214339380149
0,12403594443128013
0,06702319854622724
-0,00972155454465623
-0,03331414040468699
-0,030406759648049012
0,06091601022352902
0,1238090442770224
0,054752034795083615
-0,010593002250969513
0,10921542626929012
0,06017321588186103
0,022099547244516446
0,1011671744702995
-0,024161337562099344
0,0636902319588719
-0,020368446058695127
0,009427765198861543
0,04319633054413491
0,06520680134595089
0,01531915120519494
0,0054743225474802445
0,11033043924867415
0,08323821892717588
0,023688824396383354
-0,0357454749628034
-0,05016732041918219
0,003302239837734983
-0,005342401524095005
0,042016929422918264
0,052120433845248414
0,06583233097001791
0,06278028752409257
0,08100473632760138
0,03787503188117112
0,017913382131711703
0,03843519264021328
0,005639975367099574
-0,04442043403382877
0,037305162924725736
0,03715377224357585
0,041252143347319435
0,02255354637001535
0,016531163376036485
-0,024238938365199917
-0,00886185109953014
0,06463192003161494
0,12351835195581332
0,1071723890561311
0,10083856830931176
0,09823359856678265
0,12613972149437852
0,011316156023599633
0,04673443349872214
0,00778722011670796
0,037328286664688945
-0,03849065072205186
0,05878478178191186
0,02693664201584099
0,06112117587664407
0,055369133419946356
0,08002122154575717
0,040394687781066405
-0,027862975055838436
0,013612958112500078
0,015025212059319048
0,005933395209202488
0,04006166639850684
0,011362719379868047
0,0638031923576824
0,10858574051377955
0,06575250162452444
-0,005594113940556915
0,03657237424691975
0,058488163910995636
-0,017917184483139996
0,017098160860316618
-0,03510140262097637
0,0667019981490578
-0,017016258126042686
0,058811826926671425
-0,004734501052024773
-0,041417174351184104
-0,010805700096915234
0,05577798795063622
0,07424910735273978
0,04172284127778173
0,09810952705795864
-0,011658008982150215
0,09933468898038506
0,1086314367923422
0,024187378570656837
0,1019285549071123
0,010792506079599744
0,041270937665130555
0,0910815241014834
0,06990266460692253
0,02109345618138879
0,08208535690671244
0,025405460888770555
-0,0017227163673093412
-0,044886379969013554
0,0735987970613974
-0,031420757473088715
0,04272454579793243
0,0683056359209616
0,051830366563304184
0,12166436978857643
0,029860637580283317
0,016184674682324342
0,013091150240116926
0,012562443402757058
-0,01741156511842247
0,021766932946390725
-0,006118386750912231
0,013170703096781063
-0,038980368228269044
0,020615204246249772
-0,012837369500553197
0,07190624622552684
0,04356035260217381
0,019275316938016072
0,017176707917878325
-0,033263966030717095
-0,008625416109720455
0,0412394112713745
-0,007334747410227314
0,1044443561882591
0,002550768585870613
-0,00916167038061271
0,02934719384846621
0,05438782918239883
-0,021732309869403322
-0,023838571147736857
0,014042258236798227
0,06928346185929246
0,08174825811121204
0,011574199600593795
0,02776229841980664
-0,0025814486324453293
0,014000151955109869
-0,061233139373317425
0,03567369633464201
0,012506684015194633
0,06280680107801669
0,06418054508555743
0,09214196549403338
0,0922816007330984
-0,019055603913277753
0,05562097106477369
0,014969889128818858
0,12210977811258387
0,0503377447653219
0,09623083670167058
0,025881101276660254
0,046473838136522096
0,09615527966711605
-0,038635093633603346
-0,04400470093698431
0,0593615518915439
-0,061636508275535504
0,04412823499379589
0,06319012059971874
0,018786988730274904
0,026018190520318403
-0,0032719222776843204
-0,004593780892865709
0,09200149859472721
0,09499110249465256
0,02206711495146715
0,1128887479088062
0,10745799439002635
0,09535425058377785
0,0844223329128407
0,06211821568205121
0,08049204106620345
0,11649745272339737
0,001098526733440022
0,033510850640676285
-0,020676213470920135
-0,0020915935155531003
0,051309341587013696
-0,022056209169488715
0,0578348754999185
0,07204351946825704
-0,0014021093651872096
-0,01309502319842323
0,0773121291512905
0,06440429754650548
0,09761589866996953
0,04607965135006634
0,09793904890655272
0,034872026107753216
0,0511569347473494
0,08595801282959854
0,02179106677991368
0,009917330418167863
-0,009450625555454393
0,10701241200514576
0,09000699386198482
-0,037851633270228585
0,005444740246143673
-0,06315157523065337
-0,025855036663059883
-0,10057759340616253
-0,12817420170403102
-0,10901471684124275
-0,022464317510219007
0,13637588696775965
0,1615373937376202
0,1433218905684797
0,15634715542348754
0,08347858136891632
0,01936461302383266
0,06324245495928875
0,05608686759985736
-0,0033503694927952705
-0,055356486924534785
-0,0316332791044117
0,03613699168898699
-0,0022513102806700374
0,11035587480022775
0,021465461157950744
0,09062323058112295
-0,010311004979347326
-0,01847276306319746
-0,0040019836258306535
0,0019911608151884762
0,15686325494502212
0,17213548862247255
0,22964149924657123
0,16640145438098072
-0,020181406383189247
-0,0507392187817637
0,003195926811701167
-0,04842618247777961
-0,07166449211960876
-0,14070534099587373
-0,01637811256430775
-0,011595443260830562
-0,0656426664807158
0,027940820236997968
0,026731125678400018
0,10845679919569338
0,03778516006017079
-0,011518577511184737
0,06925449808984102
0,03881888414554873
0,1324811791039722
0,09054800129280272
0,12965273993716503
0,043859171569359326
-0,002583988774369461
-0,14937146408777363
-0,11450814626014216
-0,14234621798509234
-0,114666554496376
-0,12027138089110943
-0,12745077835794072
-0,04202927050013398
0,00010577681502345583
0,07372147888563159
0,11674771418930889
0,19744714697527443
0,12801509919707815
0,12372983682974684
0,06943166564443488
0,1005110167268365
0,11465034573622934
0,1314875762361457
0,11395553285265096
-0,04357719229280955
-0,10700957735471459
-0,12620492600700703
-0,1934739305126892
-0,08548735394859766
-0,058072404426151546
-0,08567180684907509
-0,015977814583912595
0,06442312133334537
0,08422981871508498
0,07037435948352141
0,02245364430641314
0,1628443400545108
0,1401087271816777
0,08823372849332164
0,046721911587428236
0,14939954923547208
0,10486412863575735
0,05591990485100052
-0,01787042518818283
-0,05172335850426732
-0,06077760283240564
-0,15107124257004054
-0,026623765954063107
-0,042759986512268124
-0,0150116210419306
0,0324178036596705
-0,018714703403734836
-0,01005636980514712
0,10867327783176496
0,11495303487311462
0,13749540604442004
0,1491028031337188
0,23476601347554296
0,2283832149703516
0,03477514805499946
0,2272151824737844
-0,08110585904752003
0,028404997581061485
-0,06244116677689432
-0,1620576419464419
-0,13568717107435901
-0,11263397116807783
0,00835363987397336
0,011939412616127814
-0,04265882200160105
-0,09105158669152844
0,04019040351281729
0,012576323965290319
0,10549425358254629
0,09790787920093698
0,12468617031127219
0,19991142493853617
0,18102999714220053
0,08467861325528188
0,029825783533079724
0,21231263944062342
-0,04758065672606631
-0,023187462455883878
-0,047206840163156696
-0,0548649055738004
-0,11107344917070845
-0,045405953807598536
-0,04701490130027877
-0,04631236436334959
-0,024855587924150505
-0,08564678118460789
-0,03107741402908132
0,020517462419638345
0,030977679851860118
0,06471734978317735
0,09589658133394437
0,0772093559933554
0,17022802726575081
0,05600441838064809
0,052298062358944436
0,07309730516798572
-0,047988787734246564
-0,08358051183496441
-0,06920815463527148
-0,09911006385586507
-0,07633244898578291
0,00509314009133148
-0,10809937276601597
-0,07570850377174482
-0,17770291345764996
-0,18754783422260932
-0,15266514220949398
-0,0379431752433878
-0,013754899085120948
-0,059741069624192546
0,054938260662606875
0,05440256353396399
0,001879835788213967
0,0650413662163337
0,011123624763046737
0,03349626312096303
-0,038227551616134704
-0,10119180086966773
-0,06353352867992557
-0,08117058531241121
-0,06938733612852471
-0,0566467561906031
-0,02731384056009144
0,003830247081838329
-0,04172044058642848
-0,08912022490026654
-0,12774864880491105
-0,1370796293545569
-0,04660831602939715
-0,017803172343598093
-0,10277808283338541
0,0048796804557204275
-0,05657466843940811
0,044122754340431496
0,05950608817237069
-0,03757095361194373
0,04027300636918019
-0,007719815503361304
-0,06385772117305813
-0,04330411848474276
0,09190486060864424
0,1033138774969894
0,09054741179060781
-0,019488514424375495
-0,04098103140777299
-0,04540404614669077
0,04074683125118504
-0,04383895253179665
-0,008514128910067052
-0,008563402953358843
0,013659691529824033
-0,12326461535152576
-0,10443462209126016
-0,025982827708285774
0,030816518192056143
0,03959135168449229
0,008662937199432797
0,013602479038642978
0,03007460003370876
0,08297968161026104
0,09414499551292417
0,2197432648804199
0,1891130881812029
0,07307964903098126
0,11574607143340974
0,07276308011136007
0,0861895799881342
0,1336290965484043
0,07919456851643195
0,10297870255066839
0,010625795922333016
-0,07249350250856926
-0,05673303408464903
0,019728393754116745
-0,061869439164503784
-0,044448311873078836
0,000364432070351599
0,037176072318238176
-1,3129319811042157E-05
0,13785313382710346
0,11085226618161689
0,10100606140042298
0,16209657192484964
0,11054079678264232
0,12892577027358182
0,11414484974947182
0,12200628658538228
0,14590369720590216
0,15649509966755448
0,012684223945977664
0,10591692668189798
0,006741658458314433
-0,06110541111744715
0,008068735636860967
-0,06865790956014899
-0,05245083028321634
-0,08360975458950103
0,05212808826393911
0,08071922687539566
0,08431392688421954
0,1240393921249612
0,14080640030312086
0,17141687227392663
0,13499917922870427
0,04332045728461357
0,08818121214749257
0,096198457512999
0,047036725050613036
0,08967852941571547
0,109804322631424
0,00619898667847169
-0,00663325538887706
-0,025542625663644195
-0,05840276140562658
0,042454609542647445
0,001222614356864652
-0,06767393890639203
-0,041426787368567475
0,08298122092210657
0,11774679162500584
0,11176055561544923
0,06792319062893684
0,12577996974770458
0,015318533289577581
0,08549177029579029
0,06382050036761372
0,043248218460099734
0,0015729692548862833
-0,019262632271169026
0,027284130463844914
0,05863110347465605
0,007009560984099237
-0,04011684180926178
-0,037228703901857424
-0,03535516633367285
-0,011709207503201
0,03843041680637355
0,01690354138092414
0,003089024489475391
0,04597660448880386
0,04148603710155626
0,1350322140096484
0,0631756914149657
0,0771442142258064
-0,03603915428568268
-0,016252457019384468
0,043682866848951576
-0,012977997433593444
-0,008230627287570062
0,04924829290431283
-0,007545998188794376
-0,08454779657594405
-0,04783105610928692
-0,013352151068144835
-0,06804889144800695
-0,010621369556531675
0,11043160099217213
0,015828757849175288
0,08232911476163741
0,05711609084283645
0,021644316531353406
0,02288159523485608
0,09371206821827505
-0,0071104858144296675
0,03571762283170505
0,07099923188964415
0,018187063243739237
0,11593139906063891
0,053749776652788094
-0,010715801304164118
0,01221243373035614
-0,09467846449815906
-0,05881001152543775
0,04241128840679593
0,04096825152088894
0,046178035608796415
0,10545106539223839
0,04060968923606147
0,04840758593231019
0,1278166503285925
-0,0008077320655108171
0,10092651291079557
0,05247283025395859
0,013012368867603853
0,11340900724020347
0,04945611000419771
0,09370621949871225
0,13159393366259628
0,05171238202806582
-0,05934870733909134
-0,07934041465971117
-0,12726084105705043
-0,05633589450668006
0,00830618341912931
0,10996343638395892
0,005329473024227057
0,0428474250407474
-0,011992069045517518
-0,012528389376509526
0,032670557313379256
0,0023835388508992045
0,0368513274401612
0,08862673994490003
0,025833483462518597
0,018144780689198226
0,10441149715015158
0,06395878938291487
0,0220963631072092
-0,07419604972859796
0,0231317902895656
-0,13200743655114583
-0,013757394854450615
-0,04340241276844945
-0,012791964168665591
0,026879105752104202
0,028542337684415657
0,06082134640552663
0,05804085734397817
-0,005575504523404145
0,03839965388382138
0,09600152263549977
0,043110670930975994
0,002238662798444222
0,007238406688096535
0,03290545785660893
0,025847033023720302
-0,033254378199315364
-0,05983186162477919
-0,017098395377144155
-0,02904708984549446
-0,05633001296140411
-0,05380622329390519
0,03856519321733579
0,10240927616626533
0,013161331011623707
0,06081613919068778
0,06246917468635172
0,034809225227749555
-0,04242073408377572
-0,07925719214201157
0,004408541430828061
-0,06850048666489042
0,04086163359819953
0,06933961384866366
-0,06723698845336398
0,02274444577800878
-0,08184455408395509
-0,004982428788010158
0,12615663732224444
0,061672774792455025
0,13967416176370742
0,08760747517047782
-0,06520324126970982
-0,07273891725761052
0,024058316528398387
0,0006703819671228258
0,060113533518521604
0,019126027847806797
-0,015113806207451523
0,038406024848127066
-0,06503244631726023
-0,04970628034316076
-0,09844844361766225
-0,0391805978251639
-0,04256791404348125
-0,15372096730714505
-0,1048478617217806
-0,11585286084533307
0,0787109858219313
0,06430994932480304
0,06213247443615713
0,02638247500212332
0,04517092642884837
-0,021268550663602805
0,0005216415104714604
-0,029009928638178077
-0,005966174684311615
-0,017121563917801754
0,028640273931522332
0,057169127439497015
-0,053978663759822666
-0,04188464401909788
-0,024226035521435263
-0,07930038385222898
-0,007303006082001675
-0,09016674324936373
-0,10811444508365337
-0,03481545678996421
0,06591246378599001
-0,03607309716555036
0,05717023133819381
-0,002405223290386993
-0,21018111798371455
-0,1277899612586085
-0,022570160881627416
-0,11967294353435527
-0,01771122153244188
-0,05270754194561106
-0,1680303146082341
-0,006581282762875517
0,015108537016764463
-0,04757199953060573
0,0024991621750661574
0,042024513210187193
0,0025448494413245234
-0,1387448588641629
-0,035005613340741065
0,023614743696630684
0,0021054458125415
0,014988255239205354
0,10739545792121125
-0,0033218822581028234
-0,1257917969438658
-0,022234939770438514
-0,11943536725858782
-0,06319277135255114
-0,008353854435797725
-0,05026364941521819
-0,10729416955663178
-0,17363093280614206
-0,11131801833801834
0,02521868312218879
0,0055092342036867845
0,12403394912365226
-0,012539956961868411
-0,07294900584696482
-0,05557526911409939
-0,030490995503929228
0,04337135247916425
0,03160910577815316
0,09152692597500783
0,09132151783238134
-0,08035585029627046
-0,0423005517231724
0,04084535124482389
0,06104243599313682
-0,17735840087579804
-0,12360531691327123
-0,1759280905722096
-0,043129310519904374
-0,04203509591290149
0,07380309127325264
0,05788248914663737
0,039267861191118796
0,07031239177737901
-0,05634885399766287
-0,07718928566336679
0,09499011247852825
0,06608470026481054
0,06733661482732882
0,09177180404436971
0,1503145962570794
-0,028361355161154813
-0,0045631510385688474
-0,01962721171726354
-0,008145219170667102
-0,07969160024567645
-0,061030312483638556
-0,0922796973914107
-0,10003524381320424
0,020630828848581025
0,006833831529089728
0,06914351652123792
-0,02596591670363802
-0,1666984801662814
-0,051521832963669446
-0,0004459901294875263
0,017515868022751412
0,015458206317204085
0,043422883857481775
0,08525526831863171
0,022333645970204426
-0,01015085394520959
-0,030052760750119412
-0,00021387265452611816
0,09989628246032706
-0,02179376447762685
-0,10692307097986632
-0,14505955543288712
-0,08808173152593636
0,01750177798106959
0,025490356172972753
-0,0926480027968282
-0,1350215572668277
-0,1344808068569653
-0,05790471763267442
-0,016932576606893894
-0,03344191938611233
-0,07536231846566663
0,01308841246983264
0,07420506653139934
-0,0024540961862008896
-0,04790320677392766
-0,05914713429348535
0,001964122101268929
0,07200531054310778
-0,03901116498895881
-0,059760799526829424
0,038999400028359874
-0,014181464807369412
-0,0407842921802843
-0,022371561014528488
-0,17037616471881142
-0,24513067966481167
-0,1945303430552748
-0,07585319445792607
-0,03802028270169008
-0,009257845673140516
-0,058862924560684204
-0,061480323176670036
-0,06477591286390326
-0,11900928933379724
-0,02807022016062411
0,032624817409719356
0,09287807120392123
0,04153295644288475
0,13857452917156723
0,06044805508243058
0,0658059193532042
0,16458737974764587
0,04628302388709541
-0,03821175625472715
-0,07855663425337374
-0,03756295825537838
0,008581477647472292
-0,029753873056922737
0,05620616540311996
0,03797563050199244
0,03217597702294793
-0,07160570033823167
-0,044773853597312424
-0,05418970157262011
0,011940979508329974
-0,03032925112791314
0,03665648721087577
0,10038882910933211
0,07539553397054417
0,1818552669095826
0,16327572076169133
0,1644874099416866
-0,019242147833002408
-0,05510155224000218
0,10896018380239555
0,008312514144429788
0,005890236127584998
-0,022693376855248727
0,04852431204140114
-0,027438159108084476
-0,0712771857695189
-0,03950391023246487
0,05299809213567589
0,1242495298389718
-0,028274859763378686
0,01816005160018327
0,05904320244604471
0,11636285404837367
0,26154044520490827
0,16224962688601877
0,12989282539336688
-0,014394516296312604
-0,11114291367307073
-0,09701412562045592
-0,02012526511641023
-0,03946696248998053
-0,10684048535516577
-0,10114431947197058
-0,11846395792832308
-0,09260940159569879
-0,06495234314669475
-0,15678215212521662
-0,06240041350778075
-0,02668432324805703
0,06494615268280139
-0,006634027380380917
0,021479165258014105
0,05173943051837711
0,23855467240196776
0,17870802134918953
0,177007814216731
-0,06221254101010115
-0,0597118019071016
-0,16191771456406218
-0,011991423817965212
-0,0009546636566576293
-0,0791293528818608
-0,19670602028963743
-0,14667883251444078
-0,19856345474586548
-0,12604167376348993
-0,011358458579074679
-0,05173692536670154
0,011259388947538952
-0,036899224368127044
0,06179052834463395
0,12219886146779671
0,04386261180277623
0,19463522223760085
0,1763077438042559
0,2573976560748821
0,043964274106280246
0,04437548359060447
-0,0035856290619616254
0,037150601804771824
-0,052531113014157506
-0,09689500579641801
-0,11388353256116832
-0,07210160888850382
-0,08678068254799923
-0,06807559947250276
-0,12058800017214791
-0,08208191495647621
-0,02349236072661835
0,011050728568622369
0,11980156302321358
0,07296333026899943
0,0921061235537163
0,14110289544254906
0,2772349623195446
0,12454680560382046
0,1458527328740994
0,05397621303582117
0,12188645183529188
0,14342960265757054
0,11506864890197607
0,09684836106054981
0,04423374502343831
0,06216249210298202
-0,012013383732079969
